command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
201005,201,1,1,120931,104,-200,-20,1.2,0,nop_idle_thinking
201006,201,1,1,112031,105,200,-20,1.2,1,nop_idle_normal
202001,202,1,1,108731,100,-60,0,1.2,0,nop_idle_joy1
202002,202,1,1,108831,101,60,0,1.2,1,nop_idle_joy_normal
202003,202,1,1,108931,102,-130,-5,1.2,0,nop_idle_normal
203001,203,1,1,102011,100,-60,0,1.2,0,nop_idle_joy1
203002,203,1,1,100411,101,-130,-5,1.2,0,nop_idle_normal
203003,203,1,1,103631,102,60,-5,1.2,1,nop_idle_wish
204001,204,1,1,101231,100,-60,0,1.2,0,nop_idle_normal
204002,204,1,1,104011,101,60,0,1.2,1,nop_idle_normal
204003,204,1,1,101511,102,-130,-5,1.2,0,nop_idle_normal
205001,205,1,1,103111,100,-80,0,1.2,0,nop_idle_normal
205002,205,1,1,102211,101,60,0,1.2,1,nop_idle_sad
205003,205,1,1,100711,104,-150,-5,1.2,0,nop_05_miyako_idle_normal
205004,205,1,1,100611,103,130,-5,1.2,1,nop_idle_joy1
205005,205,5,1,2051,102,-20,0,1.2,1,nop_skull_idle
206001,206,1,1,104731,102,-130,-5,1.2,0,nop_idle_arm_crossed
206002,206,1,1,107131,103,130,-5,1.2,1,nop_idle_arm_crossed
206003,206,1,1,103731,100,-60,0,1.2,0,nop_idle_normal
206004,206,1,1,100511,101,60,0,1.2,1,nop_idle_joy1
207001,207,1,1,102831,100,-60,0,1.2,0,nop_idle_normal
207002,207,1,1,102111,101,60,0,1.2,1,nop_idle_normal
207003,207,1,1,102511,102,-130,-5,1.2,0,nop_idle_normal
207004,207,1,1,102311,103,130,-5,1.2,1,nop_idle_normal
208001,208,1,1,101011,100,-60,0,1.2,0,nop_idle_joy_normal
208002,208,1,1,104331,101,60,0,1.2,1,nop_idle_arm_crossed
208003,208,1,1,101711,102,-130,-5,1.2,0,nop_idle_joy1
208004,208,1,1,101431,103,130,-5,1.2,1,nop_idle_normal
209001,209,1,1,103311,100,-60,0,1.2,0,nop_idle_joy1
209002,209,1,1,105211,102,-130,-5,1.2,0,nop_idle_joy_normal
209003,209,1,1,102611,101,60,0,1.2,1,nop_idle_sad2
209004,209,1,1,103811,103,130,-5,1.2,1,nop_idle_normal
210001,210,1,1,103231,100,-60,0,1.2,0,nop_idle_joy1
210002,210,1,1,103411,103,130,-5,1.2,1,nop_10_yukari_02
210003,210,5,1,11,104,130,-5,1.2,1,nop_10_yukari_02
210004,210,1,1,104811,101,60,0,1.2,1,nop_idle_doya
210005,210,1,1,104611,102,-130,-5,1.2,0,nop_idle_joy_normal
211001,211,1,1,100911,100,-60,0,1.2,0,nop_11_anna_idle_arm_crossed
211002,211,1,1,101311,101,60,0,1.2,1,nop_idle_joy_normal
211003,211,1,1,102711,102,-130,-5,1.2,0,nop_11_eriko_idle_wish
211004,211,1,1,105111,103,130,-5,1.2,1,nop_idle_normal
212001,212,1,1,101831,100,60,0,1.2,1,nop_idle_joy1
212002,212,1,1,101611,101,-60,0,1.2,0,nop_idle_joy_normal
212003,212,1,1,105011,102,-130,-5,1.2,0,nop_idle_joy_normal
213001,213,1,1,105331,100,60,0,1.2,1,nop_idle_normal_joy
213002,213,1,1,104511,101,-60,0,1.2,0,nop_13_kuka_idle_memory2
213003,213,1,1,103031,102,-130,-5,1.2,0,nop_idle_joy1
213004,213,1,1,100811,103,-200,-20,1.2,0,nop_idle_thinking
213005,213,1,1,105511,104,130,-20,1.2,1,nop_idle_sad
214001,214,1,1,106831,100,60,0,1.2,1,nop_idle_normal
214002,214,1,1,101131,101,-60,0,1.2,0,nop_idle_normal
214003,214,1,1,104931,103,-130,-5,1.2,0,nop_idle_normal
215001,215,1,1,102931,100,60,0,1.2,1,nop_idle_joy1
215002,215,1,1,104211,101,-60,0,1.2,0,nop_idle_wish
215003,215,1,1,105411,102,-130,-5,1.2,0,nop_idle_normal
216001,216,1,1,106731,100,60,0,1.2,1,nop_idle_normal
216002,216,1,1,106631,101,-60,0,1.2,0,nop_idle_joy1
216003,216,1,1,106531,103,-130,-5,1.2,0,nop_16_kaya_idle_normal2
216004,216,5,1,2,101,140,0,1.2,1,nop_rago_idle
217001,217,1,1,111031,100,60,0,1.2,1,nop_idle_normal
217002,217,1,1,110931,101,-60,0,1.2,0,nop_idle_joy2
217003,217,1,1,110831,103,-130,-5,1.2,0,nop_17_chloe_idle_normal2
217004,217,5,1,1,102,-60,0,1.2,0,NoItem_idle
218001,218,1,1,114711,100,-40,0,1.2,1,nop_18_muimi_idle_joy_normal
218002,218,1,1,118511,101,40,0,1.2,0,nop_18_karin_idle_normal
218003,218,1,1,115031,102,-130,-5,1.2,0,nop_idle_normal
218004,218,1,1,118031,103,130,-5,1.2,1,nop_idle_joy1
301001,301,3,111831,nop_talk_joy1,1,"","",0.2,"",""
301002,301,11,111831,"次は何を食べましょうか。\nキャルちゃんは何がいいです？",8,0,0,0,0,0.5
301003,301,91,301002,"","","","","","",""
301004,301,3,111831,nop_idle_joy_normal,1,"","",0.2,"",""
301005,301,3,112031,nop_18_neneka_humu,0,nop_idle_doya,1,0.2,0.3,""
301006,301,11,112031,"そうねー\n普段は食べられない珍しい物とかどう？",8,0,0,0,0,0.5
301007,301,91,301006,"","","","","","",""
301008,301,3,120831,nop_talk_arm_crossed,0,nop_talk_arm_crossed_loop,1,0.2,0,""
301009,301,11,120831,"ならこいつはどうだい？\nトーゴクでも\n滅多にお目にかかれない逸品だよ。",8,0,0,0,0,0.5
301010,301,91,301009,"","","","","","",""
301011,301,3,120831,nop_idle_arm_crossed,1,"","",0.2,"",""
301012,301,3,120931,nop_11_anna_huhuStand_in,0,nop_11_anna_huhuStand_loop,1,0.2,0,""
301013,301,11,120931,"ふふふ、力が満ち溢れるぞ。\nこれがおせち料理の力か！",8,0,0,0,0,0.5
301014,301,93,1,0,"","","","","",""
301015,301,3,120931,nop_11_anna_ahahaStand_in,0,nop_11_anna_ahahaStand_loop,1,0.2,0,""
301016,301,91,301013,"","","","","","",""
301017,301,3,120931,nop_11_anna_ahahaStand_loop,1,"",1,0.2,"",""
301018,301,3,111931,nop_01_coccoro_an_in,0,nop_01_coccoro_an_loop,1,0.2,0,""
301019,301,11,111931,"シェフィさま。こちらをどうぞ。\nはい、あーん。",8,0,0,0,0,0.5
301020,301,93,0.2,0,"","","","","",""
301021,301,4,120731,0,"","","","","",""
301022,301,93,0.8,0,"","","","","",""
301023,301,3,120731,nop_surprise,0,nop_idle_shy,1,0.2,0.2,""
301024,301,91,301019,"","","","","","",""
301025,301,3,120731,nop_talk_shy,1,"","",0.2,"",""
301026,301,11,120731,"コ、コッコロさん……\n恥ずかしいわ……",8,0,0,0,0,0.5
301027,301,91,301026,"","","","","","",""
301028,301,3,120731,nop_idle_shy,1,"","",0.2,"",""
301029,301,93,0.5,0,"","","","","",""
301030,301,3,111931,nop_01_coccoro_an_out,0,nop_idle_normal,1,0.2,0,""
301031,301,93,1,0,"","","","","",""
301032,301,4,120731,1,"","","","","",""
301033,301,3,120731,nop_idle_joy1,1,"","",0.2,"",""
302001,302,11,108831,"せっかく騎士クンが\n呼んでくれたんだもの。\n楽しまなくっちゃ！",8,0,0,0,0,0.5
302002,302,3,108831,nop_talk_joy3_blink,1,"","",0.2,"",""
302003,302,93,2.75,1,"","","","","",""
302004,302,3,108831,nop_talk_joy1_normal,1,"","",0.2,"",""
302005,302,91,302001,"","","","","","",""
302006,302,3,108831,nop_idle_joy_normal,1,"",1,0.2,"",""
302007,302,11,108931,"今年もいい年にしないとね。",8,0,0,0,0,0.5
302008,302,3,108931,nop_talk_joy1_normal,1,"","",0.2,"",""
302009,302,91,302007,"","","","","","",""
302010,302,3,108931,nop_idle_normal,1,"","",0.2,"",""
302011,302,11,108731,"みんながいればきっと大丈夫だよ！",8,0,0,0,0,0.5
302012,302,3,108731,nop_talk_joy2,1,"","",0.2,"",""
302013,302,91,302011,"","","","","","",""
302014,302,3,108731,nop_idle_joy1,1,"",1,0.2,"",""
302015,302,91,0,"","","","","","",""
303001,303,11,102011,"わあ！　おっきい会場だね！\nお料理もたくさん！",8,0,0,0,0,0.5
303002,303,3,102011,nop_talk_joy2,1,"","",0.2,"",""
303003,303,91,303001,"","","","","","",""
303004,303,3,102011,nop_idle_joy1,1,"",1,0.2,"",""
303005,303,11,100411,"えっへっへ、これは\nイタズラしがいがあるねー",8,0,0,0,0,0.5
303006,303,3,100411,nop_talk_joy2,1,"","",0.2,"",""
303007,303,91,303005,"","","","","","",""
303008,303,3,100411,nop_idle_normal,1,"",1,0.2,"",""
303009,303,11,103631,"へんたいふしんしゃさん……\nじゃなくて、あの人はどこかな？",8,0,0,0,0,0.5
303010,303,3,103631,nop_talk_wish,1,"","",0.2,"",""
303011,303,91,303009,"","","","","","",""
303012,303,3,103631,nop_idle_wish,1,"","",0.2,"",""
304001,304,11,101511,"立派な新年会ね。\nみんな笑顔で素敵だわ。",8,0,0,0,0,0.5
304002,304,3,101511,nop_talk_normal,1,"","",0.2,"",""
304003,304,93,1.5,0,"","","","","",""
304004,304,3,101511,nop_talk_joy3,1,"","",0.2,"",""
304005,304,91,304001,"","","","","","",""
304006,304,3,101511,nop_idle_joy1,1,"","",0.2,"",""
304007,304,11,101231,"あのお料理美味しそう！\nシオリンにも教えてあげよっと。",8,0,0,0,0,0.5
304008,304,3,101231,nop_idle_surprise_kira,1,"","",0.2,"",""
304009,304,93,1.5,0,"","","","","",""
304010,304,3,101231,nop_talk_joy2,1,"","",0.2,"",""
304011,304,91,304007,"","","","","","",""
304012,304,3,101231,nop_idle_joy_normal,1,"","",0.2,"",""
304013,304,11,104011,"はわわ……キラキラした人が\nいっぱいいます～！",8,0,0,0,0,0.5
304014,304,3,104011,nop_idle_surprise2,1,"","",0.2,"",""
304015,304,91,304013,"","","","","","",""
304016,304,3,104011,nop_idle_normal,1,"",1,0.2,"",""
304017,304,3,101511,nop_idle_normal,1,"","",0.2,"",""
304018,304,3,101231,nop_idle_normal,1,"","",0.2,"",""
305001,305,11,100711,"プリンプリン……プリンはどこなの？\nプリンをよこすのー！",8,0,0,0,0,0.5
305002,305,3,100711,nop_05_miyako_talk_anger,1,"","",0.2,"",""
305003,305,91,305001,"","","","","","",""
305004,305,3,100711,nop_05_miyako_idle_anger,1,"",1,0.2,"",""
305005,305,11,103111,"お父さん。きれいな女性が多いからって\n他の人に迷惑かけないでね。",8,0,0,0,0,0.5
305006,305,3,103111,nop_talk_worry,1,"","",0.2,"",""
305007,305,91,305005,"","","","","","",""
305008,305,3,103111,nop_idle_worry,1,"",1,0.2,"",""
305009,305,11,100611,"わあ、すごい量のおせち料理♪\nアカリ、お腹いっぱいになっちゃう～",8,0,0,0,0,0.5
305010,305,3,100611,nop_talk_surprise_kira,1,"","",0.2,"",""
305011,305,93,2,0,"","","","","",""
305012,305,3,100611,nop_talk_memory,1,"","",0.2,"",""
305013,305,91,305009,"","","","","","",""
305014,305,3,100611,nop_idle_memory2,1,"","",0.2,"",""
305015,305,11,102211,"アイツの作った料理って、どれだろ……\nべ、別に食べたいから探してるって\nわけじゃないからね？",8,0,0,0,0,0.5
305016,305,3,102211,nop_talk_sad,1,"","",0.2,"",""
305017,305,93,2.8,0,"","","","","",""
305018,305,3,102211,nop_talk_anger2,1,"","",0.2,"",""
305019,305,91,305015,"","","","","","",""
305020,305,3,102211,nop_idle_anger2,1,"",1,0.2,"",""
306001,306,11,107131,"はーっはっはっは！\nこういう華やかな場所こそ\nクリスティーナさんに相応しいな。",8,0,0,0,0,0.5
306002,306,3,107131,nop_06_cris_ahaha_in,0,nop_06_cris_ahaha_loop,1,0.2,0,""
306003,306,93,1.5,0,"","","","","",""
306004,306,3,107131,nop_talk_arm_crossed,0,nop_talk_arm_crossed_loop,1,0.2,0.2,""
306005,306,91,306001,"","","","","","",""
306006,306,3,107131,nop_idle_arm_crossed,1,"",1,0.2,"",""
306007,306,11,100511,"美味しそうな料理がいっぱいッス！\nトモねーちゃん、\n次はあれを食べるッスよ！",8,0,0,0,0,0.5
306008,306,3,100511,nop_talk_surprise_kira,1,"","",0.2,"",""
306009,306,93,4.5,0,"","","","","",""
306010,306,3,100511,nop_talk_joy2,1,"","",0.2,"",""
306011,306,91,306007,"","","","","","",""
306012,306,3,100511,nop_idle_normal,1,"","",0.2,"",""
306013,306,11,103731,"マツリちゃん、少し落ち着こう？\n料理は逃げないからね。",8,0,0,0,0,0.5
306014,306,3,103731,nop_talk_worry,1,"","",0.2,"",""
306015,306,91,306013,"","","","","","",""
306016,306,3,103731,nop_idle_worry,1,"",1,0.2,"",""
306017,306,11,104731,"みんな楽しんでいるようだね。\nやっぱり平和が何よりだよ。",8,0,0,0,0,0.5
306018,306,3,104731,nop_talk_arm_crossed_loop,1,"","",0.2,"",""
306019,306,91,306017,"","","","","","",""
306020,306,3,104731,nop_idle_arm_crossed,1,"",1,0.2,"",""
307001,307,11,102831,"すごい人数ね。\n会場は広いから、みんな\n迷子にならないようにね？",8,0,0,0,0,0.5
307002,307,3,102831,nop_talk_surprise1,1,"","",0.2,"",""
307003,307,93,1.2,0,"","","","","",""
307004,307,3,102831,nop_talk_joy1_normal,1,"","",0.2,"",""
307005,307,91,307001,"","","","","","",""
307006,307,3,102831,nop_idle_normal,1,"",1,0.2,"",""
307007,307,11,102111,"はーい、ママ・サレン！\nみんないい子にしてるよ。",8,0,0,0,0,0.5
307008,307,3,102111,nop_talk_joy3_dere,1,"","",0.2,"",""
307009,307,93,1.7,0,"","","","","",""
307010,307,3,102111,nop_talk_wish,1,"","",0.2,"",""
307011,307,91,307007,"","","","","","",""
307012,307,11,102511,"お嬢様！\nわ、私も一緒ですから\n大丈夫です！",8,0,0,0,0,0.5
307013,307,3,102511,nop_talk_guts3_NoBlink,0,nop_talk_guts3_loop,1,0.2,0,""
307014,307,91,307012,"","","","","","",""
307015,307,11,102311,"そう言いながら、\nスズメが一番迷子に\nなりそうなんだけど……",8,0,0,0,0,0.5
307016,307,3,102311,nop_talk_worry,1,"","",0.2,"",""
307017,307,91,307015,"","","","","","",""
307018,307,3,102311,nop_idle_normal,1,"","",0.2,"",""
307019,307,3,102111,nop_idle_normal,1,"",1,0.2,"",""
307020,307,3,102511,nop_idle_normal,1,"",1,0.2,"",""
308001,308,11,101011,"立派な新年会ですなあ。\n美味しそうなお料理ばかりで\n目移りしそうやわ～",8,0,0,0,0,0.5
308002,308,3,101011,nop_talk_joy3_blink2,1,"","",0.2,"",""
308003,308,93,1.5,1,1,"","","","",""
308004,308,3,101011,nop_talk_joy1,1,"","",0.2,"",""
308005,308,91,308001,"","","","","","",""
308006,308,3,101011,nop_idle_joy_normal,1,"",1,0.2,"",""
308007,308,11,104331,"お、あの料理、\nうちの店でも出せないかな？\nもうちょっと食べてみるか……",8,0,0,0,0,0.5
308008,308,3,104331,nop_talk_arm_crossed2,0,nop_talk_arm_crossed_loop2,1,0.2,0.2,""
308009,308,93,3,1,1,"","","","",""
308010,308,3,104331,nop_talk_thinking,1,"","",0.2,"",""
308011,308,91,308007,"","","","","","",""
308012,308,3,104331,nop_idle_thinking,1,"",1,0.2,"",""
308013,308,11,101711,"賑やかで楽しい雰囲気の新年会だね～\nなんだか踊りたくなってきたさ～",8,0,0,0,0,0.5
308014,308,3,101711,nop_talk_joy1_wink,1,"","",0.2,"",""
308015,308,93,2.5,1,1,"","","","",""
308016,308,3,101711,nop_talk_joy2,1,"","",0.2,"",""
308017,308,91,308013,"","","","","","",""
308018,308,3,101711,nop_idle_joy1,1,"",1,0.2,"",""
308019,308,11,101431,"事件の匂い……はしないようだね。\nふうむ、少しだけ残念だよ。",8,0,0,0,0,0.5
308020,308,3,101431,nop_talk_joy3_blink2,1,"","",0.2,"",""
308021,308,93,3,1,1,"","","","",""
308022,308,3,101431,nop_talk_arm_crossed,0,nop_talk_arm_crossed_loop,1,0.2,0.2,""
308023,308,91,308019,"","","","","","",""
308024,308,3,101431,nop_idle_arm_crossed,1,"","",0.2,"",""
308025,308,91,0,"",1,"","","","",""
309001,309,11,103311,"新春初笑いのネタをつくってきたべ！\n誰か聞いていかねえか？",8,0,0,0,0,0.5
309002,309,3,103311,nop_talk_guts2,0,nop_talk_guts2_loop,1,0.2,0.2,""
309003,309,93,2.5,1,"","","","","",""
309004,309,3,103311,nop_talk_joy2,1,"","",0.2,"",""
309005,309,91,309001,"","","","","","",""
309006,309,3,103311,nop_idle_joy1,1,"",1,0.2,"",""
309007,309,11,105211,"舞踏会が開けそうな会場ね。\n素敵だわ。",8,0,0,0,0,0.5
309008,309,3,105211,nop_talk_joy1_normal,1,"","",0.2,"",""
309009,309,93,2,1,"","","","","",""
309010,309,3,105211,nop_talk_memory,1,"","",0.2,"",""
309011,309,91,309007,"","","","","","",""
309012,309,3,105211,nop_idle_memory,1,"",1,0.2,"",""
309013,309,11,102611,"人が多くて疲れたよ～\nリマ～、おんぶしてよ～",8,0,0,0,0,0.5
309014,309,3,102611,nop_talk_sad2,1,"","",0.2,"",""
309015,309,93,1.5,1,"","","","","",""
309016,309,3,102611,nop_talk_worry,1,"","",0.2,"",""
309017,309,91,309013,"","","","","","",""
309018,309,3,102611,nop_idle_worry,1,"",1,0.2,"",""
309019,309,11,103811,"あのお料理美味しそう……\nお姉ちゃんにも教えてあげなくちゃ。",8,0,0,0,0,0.5
309020,309,3,103811,nop_talk_joy3_blink,1,"","",0.2,"",""
309021,309,91,309019,"","","","","","",""
309022,309,3,103811,nop_idle_normal_joy,1,"","",0.2,"",""
309023,309,91,0,"","","","","","",""
310001,310,11,103231,"こうして大勢のみなさまと過ごすお正月\n賑やかで最高ですわね！",8,0,0,0,0,0.5
310002,310,3,103231,nop_talk_joy1,1,"","",0.2,"",""
310003,310,91,310001,"","","","","","",""
310004,310,3,103231,nop_idle_joy1,1,"",1,0.2,"",""
310005,310,11,104611,"珍しいおせち料理がいっぱいにゃ。\nたいやきの新メニューのヒントに\nなるかにゃ？",8,0,0,0,0,0.5
310006,310,3,104611,nop_talk_joy2,1,"","",0.2,"",""
310007,310,93,2.5,1,"","","","","",""
310008,310,3,104611,nop_talk_thinking,1,"","",0.2,"",""
310009,310,91,310005,"","","","","","",""
310010,310,3,104611,nop_idle_thinking,1,"","",0.2,"",""
310011,310,11,103411,"みんな～、あけおめ～！\nなんちゃって。ヒック。",8,0,0,0,0,0.5
310012,310,3,103411,nop_10_yukari_04,1,"","",0.2,"",""
310013,310,3,11,nop_10_yukari_04,1,"","",0.2,"",""
310014,310,93,2.5,1,"","","","","",""
310015,310,3,103411,nop_10_yukari_06,0,nop_10_yukari_02,1,0.2,0.5,""
310016,310,3,11,nop_10_yukari_06,0,nop_10_yukari_02,1,0.2,0.5,""
310017,310,91,310011,"","","","","","",""
310018,310,11,104811,"え？　ユカリさん？\nもう酔っぱらっちゃってる……",8,0,0,0,0,0.5
310019,310,3,104811,nop_talk_surprise1,1,"","",0.2,"",""
310020,310,4,104811,0,"","","","","",""
310021,310,93,1,1,"","","","","",""
310022,310,3,104811,nop_talk_worry,1,"","",0.2,"",""
310023,310,91,310018,"","","","","","",""
310024,310,3,104811,nop_idle_worry,1,"",1,0.2,"",""
310025,310,91,0,"","","","","","",""
311001,311,3,102711,nop_talk_wish,1,"","",0.2,"",""
311002,311,11,102711,"この広い会場のどこかに\nあのおかたの存在を感じますわ……",8,0,0,0,0,0.5
311003,311,91,311002,"","","","","","",""
311004,311,3,102711,nop_idle_wish,1,"","",0.2,"",""
311005,311,3,100911,nop_11_anna_huhuStand_in,0,nop_11_anna_huhuStand_loop,1,0.2,0,""
311006,311,11,100911,"疼く……疼くぞ！\n我が魔眼が新たなる年を祝えと……！",8,0,0,0,0,0.5
311007,311,91,311006,"","","","","","",""
311008,311,3,100911,nop_11_anna_huhuStand_loop,1,"","",0.2,"",""
311009,311,3,101311,nop_talk_joy2,1,"","",0.2,"",""
311010,311,11,101311,"アンナたそアンナたそ！\nおせち料理、美味しそうですぞ！\nさあ、おあがりよ！！",8,0,0,0,0,0.5
311011,311,91,311010,"","","","","","",""
311012,311,3,101311,nop_idle_joy_normal,1,"","",0.2,"",""
311013,311,3,105111,nop_talk_thinking,1,"","",0.2,"",""
311014,311,11,105111,"医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。",8,0,0,0,0,0.5
311015,311,91,311014,"","","","","","",""
311016,311,3,105111,nop_idle_thinking,1,"","",0.2,"",""
312001,312,11,101831,"素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？",8,0,0,0,0,0.5
312002,312,3,101831,nop_talk_joy1,1,"","",0.2,"",""
312003,312,91,312001,"","","","","","",""
312004,312,3,101831,nop_idle_joy1,1,"",1,0.2,"",""
312005,312,11,101611,"見て見てミサキっち！\nあそこの料理すっごく美味しそう！",8,0,0,0,0,0.5
312006,312,3,101611,nop_talk_surprise_kira,1,"","",0.2,"",""
312007,312,91,312005,"","","","","","",""
312008,312,3,101611,nop_idle_surprise_kira,1,"",1,0.2,"",""
312009,312,11,105011,"えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？",8,0,0,0,0,0.5
312010,312,3,105011,nop_talk_sad,1,"","",0.2,"",""
312011,312,93,2.5,0,"","","","","",""
312012,312,3,105011,nop_talk_tsun_pain,1,"","",0.2,"",""
312013,312,91,312009,"","","","","","",""
312014,312,3,105011,nop_idle_sad,1,"",1,0.2,"",""
313001,313,11,105331,"立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！",8,0,0,0,0,0.5
313002,313,3,105331,nop_13_monica_talk_doya,0,nop_13_monica_talk_doya_loop,1,0.2,0.2,""
313003,313,91,313001,"","","","","","",""
313004,313,3,105331,nop_idle_doya,1,"",1,0.2,"",""
313005,313,11,103031,"おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！",8,0,0,0,0,0.5
313006,313,3,103031,nop_talk_joy1,1,"","",0.2,"",""
313007,313,91,313005,"","","","","","",""
313008,313,3,103031,nop_idle_joy1,1,"",1,0.2,"",""
313009,313,11,100811,"新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。",8,0,0,0,0,0.5
